occurrence_id,species,countryCode,location,source,longitude,latitude,tas_mean_c,prec_mean_annual,elevation_m,ecosystem_code,Temperatur,Moisture,Landcover,Landforms,Climate_Re,Red,Green,Blue,W_Ecosystm,color,NDVI
3246,Vespa velutina,NL,NA,gbif,5.9,50.9,NA,NA,83,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.5882333333333334
3254,Vespa velutina,BE,NA,gbif,2.87,51.02,11.457692307692357,68.76923076923077,5,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.7237458333333333
3261,Vespa velutina,BE,NA,gbif,5.27,50.95,11.51923076923083,49.15384615384615,31,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5823041666666666
3265,Vespa velutina,NA,"QVF4+VP Jardin Floral, 69006 Lyon, France",inat,4.86,45.77,13.39615384615388,60.38461538461539,175,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5957041666666667
3272,Vespa velutina,BE,NA,gbif,4.63,50.93,11.465384615384664,48.84615384615385,14,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.5277666666666667
3277,Vespa velutina,NL,NA,gbif,4.3,51.4,NA,NA,0,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6258083333333333
3283,Vespa velutina,BE,NA,gbif,4.45,51.04,11.480769230769283,54.38461538461539,4,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5473541666666667
3288,Vespa velutina,BE,NA,gbif,5.11,50.83,11.434615384615428,48.07692307692308,36,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5075
3289,Vespa velutina,BE,NA,gbif,4.27,51.07,11.480769230769283,56.76923076923077,3,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.6473708333333333
3291,Vespa velutina,BE,NA,gbif,4.74,51.3,11.326923076923094,61.76923076923077,23,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.7243583333333333
3296,Vespa velutina,BE,NA,gbif,3.28,50.84,11.419230769230808,58.69230769230769,15,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5048916666666666
3297,Vespa velutina,NA,"Reckenbergstrasse, Herzogenbuchsee, BE, CH",inat,7.7,47.2,10.411538461538498,82.6923076923077,470,103,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,33,102,5,Cool Temperate Moist Cropland on Mountains,#216605,0.470275
3299,Vespa velutina,BE,NA,gbif,4.14,51.13,11.326923076923094,61.46153846153846,21,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5254375
3303,Vespa velutina,NL,NA,gbif,5.75,50.8,NA,NA,97,109,Cool Temperate,Moist,Grassland,Tablelands,Cool Temperate Moist,78,92,155,Cool Temperate Moist Grassland on Tablelands,#4E5C9B,0.5378791666666667
3309,Vespa velutina,NL,NA,gbif,4.4,51.8,NA,NA,0,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.4598125
3312,Vespa velutina,BE,NA,gbif,4.15,50.99,11.480769230769226,57,10,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.3259333333333333
3313,Vespa velutina,NA,"STEINSEL, Zone Industrielle, 7349 Steinsel, Luxemburg",inat,6.13,49.67,10.61153846153843,60.84615384615385,284,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5603291666666667
3319,Vespa velutina,NA,"Boulevard Louis Schmidt, Etterbeek, Brussels-Capital Region, BE",inat,4.4,50.83,11.05769230769232,59.15384615384615,85,129,Cool Temperate,Moist,Settlement,Tablelands,Cool Temperate Moist,47,63,130,Cool Temperate Moist Settlement on Tablelands,#2F3F82,0.5370083333333333
3334,Vespa velutina,NL,NA,gbif,4.55,52.3,11.150000000000034,84.38461538461539,3,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6739916666666667
3335,Vespa velutina,NL,NA,gbif,4.85,51.65,NA,NA,6,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5399916666666666
3342,Vespa velutina,BE,NA,gbif,4.74,50.99,11.496153846153902,50.30769230769231,16,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5388083333333333
3343,Vespa velutina,BE,NA,gbif,4.26,50.74,11.173076923076906,55.38461538461539,46,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.48794166666666666
3370,Vespa velutina,BE,NA,gbif,4.41,50.98,11.480769230769283,54.61538461538461,10,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.40989166666666665
3372,Vespa velutina,NA,"25288 Lladurs, Lleida, Espanya",inat,1.44,42.07,12.342307692307712,60.69230769230769,705,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.6337958333333333
3373,Vespa velutina,NA,"Righi Palace, 06100 Nice, France",inat,7.25,43.71,15.988461538461593,70.07692307692308,56,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.55435
3393,Vespa velutina,BE,NA,gbif,4.64,51.17,11.488461538461593,56.07692307692308,6,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5524541666666667
3400,Vespa velutina,NL,NA,gbif,4.65,51.8,NA,NA,0,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5580041666666666
3403,Vespa velutina,NA,"Rue Joseph Roumanille, 34090 Montpellier, France",inat,3.84,43.63,NA,NA,62,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656,0.6872166666666667
3405,Vespa velutina,BE,NA,gbif,4.26,50.53,10.934615384615428,60.76923076923077,119,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5117708333333333
3407,Vespa velutina,NA,Sankt Augustin,inat,7.19,50.77,11.519230769230774,55.84615384615385,65,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5362125
3410,Vespa velutina,BE,NA,gbif,4.26,51.01,11.465384615384664,56.38461538461539,11,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.588225
3412,Vespa velutina,NA,"Rue Vauban, Luxemburg, Distrikt Luxemburg, LU",inat,6.13,49.61,NA,NA,296,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.3595625
3414,Vespa velutina,BE,NA,gbif,4.35,51.13,11.473076923076974,57.69230769230769,9,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6058250000000001
3416,Vespa velutina,BE,NA,gbif,4.14,51.16,11.357692307692332,61.38461538461539,19,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6651041666666667
3423,Vespa velutina,NL,NA,gbif,5.75,51.35,11.38076923076926,57.07692307692308,27,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.48373333333333335
3426,Vespa velutina,BE,NA,gbif,3.77,51.1,11.434615384615428,59.92307692307692,6,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6469041666666666
3431,Vespa velutina,NA,"Rue Nationale 20, Saran, Centre-Val de Loire, FR",inat,1.89,47.96,12.357692307692275,55.46153846153846,126,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.4999875
3433,Vespa velutina,BE,NA,gbif,4.44,51.03,11.503846153846212,54.76923076923077,4,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.6325208333333333
3438,Vespa velutina,BE,NA,gbif,2.95,51.09,11.473076923076974,71.38461538461539,7,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5282208333333334
3448,Vespa velutina,NL,NA,gbif,4.25,52.05,NA,NA,2,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6328916666666666
3451,Vespa velutina,NA,"JV7J+GH, 34000 Montpellier, Ranska",inat,3.88,43.61,15.280769230769296,35.92307692307692,33,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6409875
3456,Vespa velutina,NA,"Brill, Schëffleng, Distrikt Lëtzebuerg, LU",inat,6,49.51,10.326923076923151,62.61538461538461,303,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.5307583333333333
3464,Vespa velutina,NA,"Rue Mouffetard, Paris, Île-de-France, FR",inat,2.35,48.84,12.41153846153844,52.15384615384615,46,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5295666666666666
3467,Vespa velutina,NA,2124 Luxembourg,inat,6.14,49.63,10.342307692307712,64.53846153846153,314,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.35559583333333333
3472,Vespa velutina,NL,NA,gbif,5.05,52,NA,NA,1,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.6636583333333334
3476,Vespa velutina,NA,"Porto, Portugal",inat,-8.66,41.16,15.603846153846176,109.76923076923076,58,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.442125
3480,Vespa velutina,NA,"Rhône, Rhône-Alpes, FR",inat,4.95,45.63,12.919230769230808,64.53846153846153,254,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656,0.5305
3486,Vespa velutina,NA,"Coudekerque-Branche, France",inat,2.39,51.01,11.603846153846176,69.46153846153847,3,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.4946041666666667
3488,Vespa velutina,NA,"Porto, Portugal",inat,-8.63,41.15,15.503846153846156,114.07692307692308,89,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.4761875
3490,Vespa velutina,NL,NA,gbif,4.35,52,11.157692307692344,77.84615384615384,1,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.47995
3493,Vespa velutina,NA,"Heidhauser Straße, Essen, Nordrhein-Westfalen, DE",inat,7.02,51.38,10.596153846153868,67.53846153846153,115,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.5021333333333333
3499,Vespa velutina,NA,"Lugar Sambad, Muxía, La Coruña, ES",inat,-9.21,43.01,14.342307692307712,172.15384615384616,105,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.31444583333333337
3505,Vespa velutina,BE,NA,gbif,3.29,50.94,11.365384615384642,61.46153846153846,15,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.4896375
3507,Vespa velutina,NL,NA,gbif,5.4,51.45,11.288461538461604,57.61538461538461,20,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.4241916666666667
3510,Vespa velutina,BE,NA,gbif,3.66,50.99,11.426923076923115,56.53846153846154,7,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5943416666666667
3514,Vespa velutina,NL,NA,gbif,3.9,51.65,NA,NA,-4,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5411208333333334
3517,Vespa velutina,NA,"Esch-sur-Alzette, LU-LU, LU",inat,5.87,49.56,10.373076923077008,67.84615384615384,316,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5665458333333333
3519,Vespa velutina,DE,NA,gbif,7.63,50.32,10.380769230769204,48,189,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.6983
3526,Vespa velutina,BE,NA,gbif,4.3,51.35,11.380769230769204,62.92307692307692,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5939083333333334
3541,Vespa velutina,NA,"L1 P27 Pg. Ribes Roges - Rda. Mar Mediterrània, 08800 Vilanova i la Geltrú, Barcelona, Spain",inat,1.72,41.21,16.780769230769238,52.23076923076923,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6509958333333333
3542,Vespa velutina,NA,"Rue du Fort, 92130 Issy-les-Moulineaux, France",inat,2.27,48.82,12.334615384615404,51.53846153846154,76,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6369083333333333
3543,Vespa velutina,BE,NA,gbif,4.36,50.72,10.942307692307793,58.38461538461539,109,129,Cool Temperate,Moist,Settlement,Tablelands,Cool Temperate Moist,47,63,130,Cool Temperate Moist Settlement on Tablelands,#2F3F82,0.6228
3555,Vespa velutina,NA,"Woluwe-Saint-Lambert, 1200 Woluwe-Saint-Lambert, Belgique",inat,4.42,50.85,11.134615384615358,58.15384615384615,68,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.6081208333333333
3557,Vespa velutina,NL,NA,gbif,5.7,50.95,11.519230769230774,57.46153846153846,39,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5722333333333334
3558,Vespa velutina,BE,NA,gbif,3.28,50.83,11.39615384615388,58.61538461538461,20,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.3352791666666667
3562,Vespa velutina,NA,"Bretagne, FR",inat,-2.02,48.49,12.126923076923106,69.61538461538461,46,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656,0.40681666666666666
3566,Vespa velutina,BE,NA,gbif,4.96,51.24,11.365384615384642,56.30769230769231,22,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5997125
3583,Vespa velutina,NL,NA,gbif,4.3,52.05,NA,NA,2,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.517775
3588,Vespa velutina,NA,"Blaison-Gohier, 49320 Blaison-Saint-Sulpice, France",inat,-0.38,47.4,13.034615384615392,60.84615384615385,48,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.462275
3589,Vespa velutina,BE,NA,gbif,3.68,50.95,11.419230769230808,56.15384615384615,20,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.5502083333333333
3599,Vespa velutina,NA,"Groesbeek, Nederland",inat,5.92,51.79,NA,NA,79,109,Cool Temperate,Moist,Grassland,Tablelands,Cool Temperate Moist,78,92,155,Cool Temperate Moist Grassland on Tablelands,#4E5C9B,0.5616333333333333
3603,Vespa velutina,BE,NA,gbif,4.83,51.12,NA,NA,11,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.49441666666666667
3607,Vespa velutina,BE,NA,gbif,3.78,51.04,11.442307692307793,58.15384615384615,8,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.40946666666666665
3613,Vespa velutina,BE,NA,gbif,4.49,50.92,11.442307692307736,53.46153846153846,22,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6292791666666666
3614,Vespa velutina,NA,"Maine-et-Loire, Pays de la Loire, FR",inat,-0.19,47.52,12.911538461538498,61.76923076923077,39,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.5206708333333333
3635,Vespa velutina,BE,NA,gbif,4.33,50.76,11.01153846153852,59,85,129,Cool Temperate,Moist,Settlement,Tablelands,Cool Temperate Moist,47,63,130,Cool Temperate Moist Settlement on Tablelands,#2F3F82,0.5633041666666667
3654,Vespa velutina,BE,NA,gbif,4.44,50.99,11.480769230769283,54.46153846153846,9,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6001666666666666
3661,Vespa velutina,NA,"SU - Elisenthal und angrenzende Waelder, Windeck, Nordrhein-Westfalen, DE",inat,7.56,50.82,10.465384615384664,74.92307692307692,221,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.6540708333333333
3663,Vespa velutina,NA,"Place de la Victoire, Clermont-Ferrand, Auvergne-Rhône-Alpes, FR",inat,3.09,45.78,12.157692307692288,57.15384615384615,385,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.7022625
3664,Vespa velutina,NA,"Avenida Elias Garcia, Lisboa, Lisboa, PT",inat,-9.15,38.74,16.103846153846177,40.84615384615385,86,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5884666666666667
3666,Vespa velutina,ES,NA,gbif,2.01,41.42,15.950000000000044,58.30769230769231,71,185,Warm Temperate,Dry,Settlement,Mountains,Warm Temperate Dry,144,124,59,Warm Temperate Dry Settlement on Mountains,#907C3B,0.5670791666666667
3668,Vespa velutina,BE,NA,gbif,3.18,51.19,11.480769230769283,70.46153846153847,10,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.49925416666666667
3670,Vespa velutina,BE,NA,gbif,4.58,50.88,11.303846153846166,50.69230769230769,56,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.65625
3679,Vespa velutina,NL,NA,gbif,5.6,51.55,11.25769230769231,60.69230769230769,14,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.47637083333333335
3684,Vespa velutina,BE,NA,gbif,3.25,50.83,11.434615384615428,59.07692307692308,18,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.583325
3692,Vespa velutina,BE,NA,gbif,3.81,50.47,11.450000000000044,55,37,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5268791666666667
3693,Vespa velutina,NA,"74290 Alex, France",inat,6.24,45.88,9.650000000000034,133.3846153846154,959,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.6354083333333334
3698,Vespa velutina,NA,"Manderveenstraat, Tilburg, North Brabant, NL",inat,4.99,51.59,11.24230769230769,65.61538461538461,6,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5288916666666666
